,msisdn_id_x,bundle_name,sum_subscriptions,id_bundle,price_point,msisdn_id_y
9050,108409,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9051,108418,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9052,108418,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9053,108437,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9054,108437,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9055,108560,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9056,108560,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9057,108659,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9058,108659,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9059,108830,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9060,108830,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9061,109040,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9062,109040,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9063,109054,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9064,109054,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9065,109056,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9066,109056,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9067,109076,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9068,109076,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9069,109090,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9070,109090,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9071,109189,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9072,109189,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9073,109352,BTL 4G Bundle 14 Weekly,5,6,0.0,19
9074,109352,BTL 4G Bundle 14 Weekly,5,7,21.818181818,6503
9075,109382,BTL 4G Bundle 14 Weekly,3,6,0.0,19
9076,109382,BTL 4G Bundle 14 Weekly,3,7,21.818181818,6503
9077,109488,BTL 4G Bundle 14 Weekly,4,6,0.0,19
9078,109488,BTL 4G Bundle 14 Weekly,4,7,21.818181818,6503
9079,109581,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9080,109581,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9081,109795,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9082,109795,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9083,109799,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9084,109799,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9085,109821,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9086,109821,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9087,109836,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9088,109836,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9089,110075,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9090,110075,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9091,110170,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9092,110170,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9093,110472,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9094,110472,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9095,110493,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9096,110493,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9097,110787,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9098,110787,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9099,110847,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9100,110847,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9101,111052,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9102,111052,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9103,111059,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9104,111059,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9105,111163,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9106,111163,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9107,111255,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9108,111255,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9109,111545,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9110,111545,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9111,111776,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9112,111776,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9113,111818,BTL 4G Bundle 14 Weekly,4,6,0.0,19
9114,111818,BTL 4G Bundle 14 Weekly,4,7,21.818181818,6503
9115,111984,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9116,111984,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9117,112199,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9118,112199,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9119,112200,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9120,112200,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9121,112269,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9122,112269,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9123,112382,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9124,112382,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9125,112450,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9126,112450,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9127,112482,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9128,112482,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9129,112483,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9130,112483,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9131,112503,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9132,112503,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9133,112546,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9134,112546,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9135,112617,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9136,112617,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9137,112805,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9138,112805,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9139,112905,BTL 4G Bundle 14 Weekly,3,6,0.0,19
9140,112905,BTL 4G Bundle 14 Weekly,3,7,21.818181818,6503
9141,112911,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9142,112911,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9143,112922,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9144,112922,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9145,113070,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9146,113070,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9147,113233,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9148,113233,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9149,113421,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9150,113421,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9151,113472,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9152,113472,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9153,113655,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9154,113655,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9155,113656,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9156,113656,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9157,113911,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9158,113911,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9159,113954,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9160,113954,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9161,114170,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9162,114170,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9163,114432,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9164,114432,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9165,114485,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9166,114485,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9167,114486,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9168,114486,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9169,114668,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9170,114668,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9171,114898,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9172,114898,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9173,114977,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9174,114977,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9175,115013,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9176,115013,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9177,115038,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9178,115038,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9179,115042,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9180,115042,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9181,115053,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9182,115053,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9183,115090,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9184,115090,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9185,115091,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9186,115091,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9187,115199,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9188,115199,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9189,115204,BTL 4G Bundle 14 Weekly,4,6,0.0,19
9190,115204,BTL 4G Bundle 14 Weekly,4,7,21.818181818,6503
9191,115304,BTL 4G Bundle 14 Weekly,3,6,0.0,19
9192,115304,BTL 4G Bundle 14 Weekly,3,7,21.818181818,6503
9193,115522,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9194,115522,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9195,115553,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9196,115553,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9197,115670,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9198,115670,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9199,115839,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9200,115839,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9201,115870,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9202,115870,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9203,116107,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9204,116107,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9205,116280,BTL 4G Bundle 14 Weekly,3,6,0.0,19
9206,116280,BTL 4G Bundle 14 Weekly,3,7,21.818181818,6503
9207,116282,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9208,116282,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9209,116443,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9210,116443,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9211,116507,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9212,116507,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9213,116524,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9214,116524,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9215,116553,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9216,116553,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9217,116822,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9218,116822,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9219,116842,BTL 4G Bundle 14 Weekly,3,6,0.0,19
9220,116842,BTL 4G Bundle 14 Weekly,3,7,21.818181818,6503
9221,117041,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9222,117041,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9223,117050,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9224,117050,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9225,117174,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9226,117174,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9227,117187,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9228,117187,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9229,117208,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9230,117208,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9231,117242,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9232,117242,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9233,117648,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9234,117648,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9235,117652,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9236,117652,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9237,118253,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9238,118253,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9239,118689,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9240,118689,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9241,119219,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9242,119219,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9243,119647,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9244,119647,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9245,119667,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9246,119667,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9247,119835,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9248,119835,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9249,120122,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9250,120122,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9251,120124,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9252,120124,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9253,120260,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9254,120260,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9255,120304,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9256,120304,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9257,120336,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9258,120336,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9259,120411,BTL 4G Bundle 14 Weekly,3,6,0.0,19
9260,120411,BTL 4G Bundle 14 Weekly,3,7,21.818181818,6503
9261,120619,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9262,120619,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9263,120682,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9264,120682,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9265,120689,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9266,120689,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9267,120702,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9268,120702,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9269,120868,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9270,120868,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9271,120899,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9272,120899,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9273,121193,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9274,121193,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9275,121217,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9276,121217,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9277,121451,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9278,121451,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9279,121577,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9280,121577,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9281,121594,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9282,121594,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9283,121890,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9284,121890,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9285,122035,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9286,122035,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9287,122127,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9288,122127,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9289,122222,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9290,122222,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9291,122374,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9292,122374,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9293,122437,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9294,122437,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9295,122529,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9296,122529,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9297,122569,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9298,122569,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9299,122657,BTL 4G Bundle 14 Weekly,3,6,0.0,19
9300,122657,BTL 4G Bundle 14 Weekly,3,7,21.818181818,6503
9301,122945,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9302,122945,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9303,122978,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9304,122978,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9305,123028,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9306,123028,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9307,123074,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9308,123074,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9309,123292,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9310,123292,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9311,123313,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9312,123313,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9313,123317,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9314,123317,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9315,123366,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9316,123366,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9317,123395,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9318,123395,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9319,123400,BTL 4G Bundle 14 Weekly,3,6,0.0,19
9320,123400,BTL 4G Bundle 14 Weekly,3,7,21.818181818,6503
9321,123454,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9322,123454,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9323,123586,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9324,123586,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9325,123599,BTL 4G Bundle 14 Weekly,3,6,0.0,19
9326,123599,BTL 4G Bundle 14 Weekly,3,7,21.818181818,6503
9327,123766,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9328,123766,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9329,123874,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9330,123874,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9331,123888,BTL 4G Bundle 14 Weekly,6,6,0.0,19
9332,123888,BTL 4G Bundle 14 Weekly,6,7,21.818181818,6503
9333,124034,BTL 4G Bundle 14 Weekly,3,6,0.0,19
9334,124034,BTL 4G Bundle 14 Weekly,3,7,21.818181818,6503
9335,124444,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9336,124444,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9337,124559,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9338,124559,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9339,124566,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9340,124566,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9341,124572,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9342,124572,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9343,124662,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9344,124662,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9345,124707,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9346,124707,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9347,124746,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9348,124746,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9349,124916,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9350,124916,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9351,124990,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9352,124990,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9353,124996,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9354,124996,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9355,125020,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9356,125020,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9357,125147,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9358,125147,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9359,125200,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9360,125200,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9361,125210,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9362,125210,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9363,125271,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9364,125271,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9365,125328,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9366,125328,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9367,125429,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9368,125429,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9369,125441,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9370,125441,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9371,125467,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9372,125467,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9373,125634,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9374,125634,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9375,125740,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9376,125740,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9377,125855,BTL 4G Bundle 14 Weekly,3,6,0.0,19
9378,125855,BTL 4G Bundle 14 Weekly,3,7,21.818181818,6503
9379,125957,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9380,125957,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9381,125971,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9382,125971,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9383,125976,BTL 4G Bundle 14 Weekly,6,6,0.0,19
9384,125976,BTL 4G Bundle 14 Weekly,6,7,21.818181818,6503
9385,126002,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9386,126002,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9387,126098,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9388,126098,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9389,126188,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9390,126188,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9391,126266,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9392,126266,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9393,126308,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9394,126308,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9395,126316,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9396,126316,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9397,126317,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9398,126317,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9399,126448,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9400,126448,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9401,126491,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9402,126491,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9403,127009,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9404,127009,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9405,127041,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9406,127041,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9407,127088,BTL 4G Bundle 14 Weekly,6,6,0.0,19
9408,127088,BTL 4G Bundle 14 Weekly,6,7,21.818181818,6503
9409,127677,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9410,127677,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9411,127816,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9412,127816,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9413,127834,BTL 4G Bundle 14 Weekly,4,6,0.0,19
9414,127834,BTL 4G Bundle 14 Weekly,4,7,21.818181818,6503
9415,127851,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9416,127851,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9417,127866,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9418,127866,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9419,127887,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9420,127887,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9421,128020,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9422,128020,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9423,128045,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9424,128045,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9425,128066,BTL 4G Bundle 14 Weekly,2,6,0.0,19
9426,128066,BTL 4G Bundle 14 Weekly,2,7,21.818181818,6503
9427,128086,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9428,128086,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9429,128237,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9430,128237,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9431,128309,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9432,128309,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9433,128332,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9434,128332,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9435,128393,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9436,128393,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9437,128525,BTL 4G Bundle 14 Weekly,6,6,0.0,19
9438,128525,BTL 4G Bundle 14 Weekly,6,7,21.818181818,6503
9439,128723,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9440,128723,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
9441,128808,BTL 4G Bundle 14 Weekly,1,6,0.0,19
9442,128808,BTL 4G Bundle 14 Weekly,1,7,21.818181818,6503
